id_tse,firm,symbol,fin_year,year,month,industry,industry_id,sum_over1,num_holders,largest_owner,first_second,first_sumtwofour,sumfive,sumfour,sumthree,sumtwo,gini,herfindahl,sscl,ssco,ssdl,ssdo,bzcl,bzco,bzdl,tot_asset,tot_lib,ppe,book_value,marketcap,capital,equity,revenue,cost_of_revenue,gross_profit,operating_expenses,operating_income,ebt,tax,net_income,eps,operating_cash_flow,investing_cash_flow,financing_cash_flow,begining_cash_position,change_in_cash,end_cash_position,dividend,payout,dps,adj_eps,adj_dps,adj_earning,adj_dividend,DIVTOI,DIVTNI,DIVTEQ,DIVTS,DPAY,DIVTMVE,ROA,ROE,DLOSS,NPLOSS,MTB,LEVRG,LNTA,LNQ,LHH,Q,DEBT
1.40737827083e+16,نفت پارس,شنفت,1388-12-29,1388,12,فراورده های نفتی، کک و سوخت هسته ای,28,68.779999,14,7.6199999,1,.37910447,33.959999,27.719999,21.48,15.24,.24586754,3.9774661,.080461003,0.6445500000000006,.081010997,.64210898,.081404001,.64529502,.23810001,2248571,1931242,1245815,317329,1303750,250000,317329,1855285,1507843,347442,-8947,222168,51976,1638,50338,201,377784,-96640,49061,65073,51049,116122,5250,.1045,21,680.73291,71.121346,17018.322,1778.0337,.023630766,.10429496,.016544344,.002829754,1,.0040268456,.098804086,.70011878,0,0,4.1085119,.85887527,14.625806,1.4130609,1.3806449,4.1085119,.85887527
1.16220511285e+16,پاکسان,شپاکسا,1388-09-30,1388,9,محصولات شیمیایی,38,76.82,10,22.43,1,.57734877,65.599998,61.279999,53.07,44.860001,.560965,11.916142,.28139001,0.5659320000000005,.283912,.56306601,.48175699,.43549201,1,987568,652419,129603,335149,418770,135000,335149,1271313,1132158,139155,52080,117059,153746,13872,139874,1036,130650,-37863,-4525,33511,16634,50145,81000,.57920003,600,3508.6531,2032.0385,47366.816,27432.52,.69195879,.57909262,.24168354,.063713655,1,.1934236,.1185326,.34927452,0,0,1.249504,.66063195,13.803,.22274666,2.4778941,1.249504,.66063195
2.73082170702e+16,کربن ایران,شکربن,1388-12-29,1388,12,محصولات شیمیایی,38,66.480003,14,15.91,1,.53228503,49.759998,45.799999,38.810001,31.82,.53457373,6.5685759,.185343,0.6423580000000001,.18693399,.639763,.249865,.60501999,.83784002,805643,468983,38031,336660,258750,250000,336660,350886,311773,39113,-6711,13502,-18605,,-18605,-74,-10624,-884,39347,4399,-2093,2306,0,0,0,-250.61807,0,-6265.4521,0,0,0,0,0,0,0,.016759284,.040105745,0,1,.7685796,.58212262,13.599396,-.26321113,1.882297,.7685796,.58212262
4.41531646923e+16,گلتاش,شگل,1388-09-30,1388,9,محصولات شیمیایی,38,31.879999,8,7.5100002,1,.47441566,25.799999,23.34,19.18,15.02,.33697796,1.660668,.080173999,0.8343940000000004,.080926001,.832775,.087421998,.82828599,.5,372857,266517,53761,106340,184320,45000,106340,471891,347557,124334,-3040,71075,63422,13780,49642,1103,98793,-20251,-16502,8610,1931,10541,40500,.81599998,900,3735.564,3048.0576,16810.039,13716.26,.56982058,.81584144,.38085386,.085824907,1,.21972656,.19062267,.66837502,0,0,1.7333083,.71479684,12.82895,.5500319,.50721991,1.7333083,.71479684
3.57960864581e+16,صنایع شیمیایی ایران,شیران,1388-12-29,1388,12,محصولات شیمیایی,38,31.879999,8,6.4299998,1,.44314265,24.6,20.940001,16.9,12.86,.25524288,1.486764,.067819998,0.8353280000000011,.068439998,.833758,.071324997,.83227599,.5,1610173,572586,286464,1037587,1555597.134,257166,1037587,2135901,1686610,449291,29229,386540,428989,73874,355115,1381,811391,-8252,-37622,100175,420949,521124,308599.19,.8689,1200,4677.0752,4064.0769,120278.47,104514.24,.79836285,.869012,.29742005,.14448197,1,.19837989,.24006116,.37253743,0,0,1.499245,.35560527,14.291852,.40496168,.39660192,1.499245,.35560527
2434703913394836,دشت مرغاب,غدشت,1388-12-29,1388,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,32.040001,4,9.8299999,1,.44259343,32.040001,32.040001,25.85,19.66,.15147732,2.6989,.107378,0.8282499999999997,.108424,.82649601,.120645,.81952298,1,,,,,136572.415,53453,157255,763691,591658,172033,1320,109807,21789,2821,18968,355,260577,-268374,24125,6140,-5091,1049,0,0,0,1202.2894,0,6426.5977,0,0,0,0,0,0,0,,.69827348,0,0,,,,,.99284428,,
3.17917371986e+16,پگاه خراسان,غشان,1388-12-29,1388,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,54.900002,2,27.450001,1,1,54.900002,54.900002,54.900002,54.900002,0,15.07005,.37339199,0.6265589999999993,.37836,.62164003,.96730202,.032689001,1,302820,175282,119519,127538,173806.38,81180,127538,621641,545702,75939,3319,47126,46068,9980,36088,445,55395,-3769,-1916,5341,1347,6688,36531,1.0112,450,1507.0952,1524.0288,12234.599,12372.066,.77517718,1.0122756,.28643227,.05876543,1,.21018216,.15562381,.36950555,0,0,1.3627812,.57883233,12.620893,.30952758,2.7127094,1.3627812,.57883233
6131290133202745,مهرام,غمهرا,1388-12-29,1388,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,36.119999,6,14.86,1,.80936819,34.669998,33.220001,31.469999,29.719999,.59401995,4.5196919,.17252401,0.7962919999999994,.17440701,.79410398,.305911,.66827399,1,538998,475280,60768,63718,62195,35000,63718,735947,536736,199211,,79642,45703,11363,34340,981,31456,-12333,,1069,2658,3727,,,600,3322.3828,2032.0385,,,,,,,1,,.14775936,1.2499137,0,0,.97609782,.88178432,13.197467,-.024192469,1.5084438,.97609782,.88178432
4.86195179493e+16,نوش مازندران,غنوش,1388-12-29,1388,12,محصولات غذایی و آشامیدنی به جز قند و شکر,39,58.759998,6,10.74,1,.3650578,49.459999,40.16,30.82,21.48,.039210346,5.7814641,.116367,0.6855650000000002,.117238,.68319499,.125834,.66018802,.33333001,131988,74562,26745,57426,52850,50000,57426,70094,59982,10112,128,5133,1052,,1052,21,,,,,,,0,0,0,71.121346,0,355.60672,0,0,0,0,0,0,0,.0388899,.089384601,0,0,.92031485,.564915,11.790466,-.08303944,1.7546569,.92031485,.564915
6.67018740992e+16,کالسیمین,فاسمین,1388-12-29,1388,12,فلزات اساسی,33,90.739998,20,17.4,1,.44501278,61.830002,56.5,45.650002,34.799999,.55192977,9.4188337,.203113,0.5179240000000002,.204441,.51541001,.219744,.53161901,.47679999,1642824,1063421,194766,579403,3144999,195000,579403,1151419,680153,471266,525,416376,392006,54213,337793,1732,474644,-81625,-105162,63348,107646,170994,292500,.86610001,1500,5865.8179,5080.0962,114383.45,99061.875,.70249003,.86591494,.50482994,.25403437,1,.0930048,.25345138,.71862936,0,0,5.427999,.64731282,14.311927,1.6915705,2.2427113,5.427999,.64731282
3.46736818281e+16,اما,فاما,1388-12-29,1388,12,ساخت محصولات فلزی,19,91.400002,8,18.450001,1,.38461539,77.089996,66.419998,51.66,36.900002,.33748046,13.508428,.21129,0.5035000000000004,.212579,.50059497,.219043,.45211601,.33333001,584035,224155,209581,359880,974160,120000,359880,505207,321551,183656,-2751,146551,148418,35050,113368,945,105253,-37638,-823,6816,18817,25683,108000,.95240003,900,3200.4607,3048.0576,38405.527,36576.691,.73694479,.95264977,.30010003,.21377376,1,.11086474,.25092846,.40722185,0,0,2.7069023,.38380405,13.277717,.99580491,2.6033137,2.7069023,.38380405
3.07657270859e+16,جام دارو,فجام,1388-12-29,1388,12,ساخت محصولات فلزی,19,84.019997,6,26,1,.50251257,80.879997,77.739998,64.870003,52,.43532494,17.02993,.33293399,0.5167390000000001,.335347,.51483601,.51845998,.43042901,1,49836,25102,16234,24734,27740,20000,24734,43103,37631,5472,353,2617,1606,,1606,80,6277,-512,-3302,2381,144,2525,200,.125,10,270.93848,33.86731,541.87695,67.734619,.076423384,.124533,.008086035,.0046400484,1,.0072098053,.05251224,.10580578,0,0,1.1215332,.50369209,10.816493,.11469664,2.8349724,1.1215332,.50369209
2.88645408054e+16,فولاد خوزستان,فخوز,1388-12-29,1388,12,فلزات اساسی,33,85.339996,8,29.99,1,.74993747,74.059998,69.980003,64.980003,59.98,.53627509,19.08013,.41863501,0.4750250000000002,.42308801,.47127399,.93623698,.055950999,1,15339005,11374231,7929776,3964774,10116080,2192000,3964774,11522961,9345663,2177298,-163274,958164,450808,23623,427185,195,1626411,-870619,154829,591885,272671,845726,350720,.82050002,160,660.41248,541.87695,144762.42,118779.42,.36603338,.8210026,.088459015,.030436622,1,.034669556,.06246585,.24166927,0,0,2.5514896,.74152339,16.54591,.93667734,2.9486475,2.5514896,.74152339
8977441217024425,صنعتی سپاهان,فسپا,1388-12-29,1388,12,فلزات اساسی,33,96.779999,2,48.389999,1,1,96.779999,96.779999,96.779999,96.779999,0,46.831841,.92049998,0.07766100000000005,.93760902,.062391002,1,0,1,961830,607942,135971,353888,500000,200000,353888,1323239,1197994,125245,-4930,89224,91391,13347,78044,390,153836,-6689,-13800,52341,40748,93089,62000,.7949,310,1320.825,1049.8866,26416.5,20997.73,.69488031,.79442364,.17519668,.046854727,1,.124,.092764832,.25212497,0,0,1.4128764,.63206804,13.776593,.34562761,3.8465633,1.4128764,.63206804
4.86233207333e+16,لوله و ماشین سازی,فلوله,1388-12-29,1388,12,فلزات اساسی,33,97.300003,14,22.620001,1,.51620263,75.040001,66.440002,55.84,45.240002,.57149184,14.229698,.27900401,0.4690400000000005,.28088799,.46649101,.32495999,.47916099,.67442,1259911,883377,468105,376534,628560,202500,376534,906512,574033,332479,392,247933,175517,38109,137408,679,110564,-85927,63598,29661,5395,35141,131625,.9587,650,2296.2034,2201.375,46498.121,44577.844,.53088939,.95791364,.34957004,.1451994,1,.20940721,.19678612,.65846109,0,0,1.6693313,.70114237,14.046552,.51242316,2.6553311,1.6693313,.70114237
5.63242066517e+16,نورد قطعات فولادی,فنورد,1388-12-29,1388,12,فلزات اساسی,33,18.459999,4,6.8000002,1,.58319038,18.459999,18.459999,16.030001,13.6,.31563741,1.0428981,.072180003,0.9034610000000004,.072908998,.90232599,.078947999,.89679098,1,,,,,118560,48000,119280,465661,425002,40659,6306,30873,17838,3950,13888,289,49886,-22824,14425,5453,13399,18852,5760,.4152,120,978.7652,406.40768,4698.0728,1950.757,.18657079,.41474655,.048289739,.012369514,1,.048582997,,.25882795,0,0,,,,,.042003434,,
4.63485591932e+16,فولاد مبارکه اصفهان,فولاد,1388-12-29,1388,12,فلزات اساسی,33,96.860001,20,30.16,1,.79872882,71.610001,67.919998,64.120003,60.32,.65368354,19.193306,.42300299,0.4253189999999996,.42709899,.422057,.95529902,.034851,1,53754639,25722463,22454338,28032176,36687600,15800000,28032176,28209051,18354683,9854368,43074,7829097,8344585,793833,7550752,478,13823486,-5233684,1387587,3241206,275188,3550267,7900000,1.046,500,1618.8573,1693.3654,2557794.5,2675517.3,1.0090563,1.0462534,.28181902,.28005195,1,.21533161,.14564505,.27928966,0,0,1.3087674,.47851616,17.79994,.26908579,2.9545615,1.3087674,.47851616
4.49671587783e+16,قند ثابت خراسان,قثابت,1389-04-31,1388,4,قند و شکر,34,27.26,8,8,1,.62402499,22.450001,20.82,18.41,16,.41945288,1.499862,.085992999,0.8576630000000008,.086838998,.85623401,.098088004,.84651101,1,299815,210464,82141,89351,157400,100000,89351,134848,122369,12479,748,9166,-7553,,-7553,-76,25248,-4888,11951,27532,15139,,0,0,0,-257.39154,0,-2573.9153,0,0,0,0,0,0,0,.030572185,.10258419,0,1,1.7615919,.70197958,12.610921,.5662179,.40537307,1.7615919,.70197958
6.70304887441e+16,قند پیرانشهر,قپیرا,1389-04-31,1388,4,قند و شکر,34,95.459999,8,19.66,1,.33401293,83.940002,78.519997,58.919998,39.32,.38316721,16.18709,.218835,0.482191,.21927799,.480542,.14413901,.60384101,.33333001,188403,106278,142361,82125,389160,69000,82125,143360,120280,23080,,15498,7825,1500,6325,92,27551,-566,-5488,4973,-452,4521,6900,1.087,100,311.57922,338.67307,2149.8967,2336.8442,.44521874,1.0909091,.084018268,.048130579,1,.017730497,.082259834,.18871233,0,0,4.7386303,.56409931,12.146338,1.5557481,2.784214,4.7386303,.56409931
5.58979394032e+16,سرماآفرین,لسرما,1388-12-29,1388,12,ماشین آلات و تجهیزات,36,65.040001,8,16.209999,1,.50830984,52.689999,48.099998,40.259998,32.419998,.35354069,7.2070441,.18877099,0.646979000000001,.19038799,.64442801,.23806,.62326998,.5,231200,129699,12740,101501,114922,74000,101501,126930,88212,38718,3545,27748,24931,5458,19473,263,38576,-1366,16688,3096,25176,28441,3700,.1901,50,890.71021,169.33653,6591.2554,1253.0903,.13334294,.19000667,.036452841,.029149925,1,.032195751,.1200173,.27337661,0,0,1.1322253,.56098181,12.351038,.12418497,1.9750589,1.1322253,.56098181
1358190916156744,سر. توسعه آذربایجان,وآذر,1389-06-31,1388,6,انبوه سازی، املاک و مستغلات,6,28.540001,8,7.5599999,1,.52137929,24.299999,22.059999,18.59,15.12,.41866052,1.5042419,.080821,0.8514749999999989,.081598997,.85000199,.089447998,.84387201,1,159379,33455,3397,125924,71000,54700,125924,21540,,21540,61,14776,13115,,13115,131,10107,-2626,-3393,1811,-1552,259,6564,.5,120,812.81537,406.40768,4446.1001,2223.05,.44423389,.50049561,.05212668,.30473536,1,.092450701,.092709832,.11734062,0,0,.56383216,.20990846,11.97904,-.57299864,.40828907,.56383216,.20990846
5.79441848947e+16,سر. البرز,والبر,1388-12-29,1388,12,مواد و محصولات دارویی,43,79.959999,10,22.370001,1,.51084721,70.160004,66.160004,55.450001,44.740002,.572842,12.713916,.277686,0.5513790000000003,.27992401,.54880798,.39371499,.50823301,1,1781134,162953,9597,1618181,2961748.4,720100,1618181,453300,,453300,-3858,435594,468916,,468916,651,112207,24622,845,26521,7722,34243,324045,.69120002,450,2204.7617,1524.0288,158764.89,109745.32,.7439152,.6910513,.20025262,.7148577,1,.10941003,.24455993,.26918745,0,0,1.8302948,.091488346,14.392761,.60447705,2.5426972,1.8302948,.091488346
4.72325508240e+16,سر. توکا فولاد,وتوکا,1389-03-31,1388,3,فلزات اساسی,33,59.599998,12,12.48,1,.39770555,46.310001,43.860001,34.41,24.959999,.48212326,5.2294002,.13909601,0.6828470000000011,.140221,.68043,.14147501,.69668299,.46154001,1384343,992988,66065,391355,428200,200000,391355,145306,,145306,2995,128662,100613,2771,97842,489,92812,-1208,-24165,25720,-15382,10338,80000,.81800002,400,1656.1113,1354.6923,33122.227,27093.846,.62178421,.81764477,.20441799,.55056226,1,.18682858,.092940837,.32876033,0,0,1.0941472,.7172991,14.140737,.089975253,1.6542966,1.0941472,.7172991
2.55147801813e+16,سر. ساختمان ایران,وساخت,1389-06-31,1388,6,انبوه سازی، املاک و مستغلات,6,32.200001,12,4.4499998,1,.37807986,19.07,16.219999,12.56,8.8999996,.27487296,1.0415241,.045995001,0.8359299999999992,.046397999,.83436197,.046737999,.83500999,.35714,3377768,1825538,13204,1552230,1455545.16,1090296,1552230,372227,,372227,,360783,199981,,199981,183,63503,10008,19991,7107,812,7919,59966.281,.30050001,55,619.77173,186.27019,67573.461,20308.965,.1662115,.29985988,.038632344,.16110137,1,.041198503,.10681107,.23242883,0,0,.93771231,.54045689,15.032725,-.064312078,.040685076,.93771231,.54045689
5.89317938514e+16,سر. توسعه معادن و فلزات,ومعادن,1388-12-29,1388,12,استخراج کانه های فلزی,4,71.019997,18,23.139999,1,.82407409,52.900002,51.220001,48.75,46.279999,.61609823,11.117646,.29690301,0.5894559999999991,.29998699,.58617902,.78642601,.18038601,1,8419696,2951000,146361,5468696,9470661.75,1893375,5468696,1246715,,1246715,82771,1304904,1105094,1839,1103255,583,596552,-8311,,3665,-260,3405,852018.75,.7719,450,1974.464,1524.0288,373840.09,288555.81,.65293598,.77227724,.15579925,.683411,1,.089964017,.15498231,.23861337,0,0,1.7317952,.35048771,15.946084,.54915857,2.4085336,1.7317952,.35048771
3.39312186529e+16,سر. نفت,ونفت,1388-12-29,1388,12,فراورده های نفتی، کک و سوخت هسته ای,28,40.419998,10,6.5,1,.3505933,29.639999,25.040001,19.02,13,.32085326,2.0901699,.068388999,0.7906229999999991,.068971999,.78876799,.070136003,.78830302,.33333001,1108806,93011,107001,1015795,940100,850000,1015795,40944,,40944,36643,59924,60125,,60125,71,25094,-65709,82414,3145,20256,23401,22950,.38029999,27,240.45789,91.441734,20438.92,7772.5474,.38298512,.38170478,.022593141,.56052166,1,.024412297,.054043718,.058992218,0,0,.92548203,.083883926,13.918795,-.07744056,.73724538,.92548203,.083883926
6.26033029401e+16,سر. نیرو,ونیرو,1389-06-31,1388,6,عرضه برق، گاز، بخاروآب گرم,27,76.419998,16,13.06,1,.56634867,40.84,36.119999,31.120001,26.120001,.34689,5.4313622,.146997,0.600964,.148083,.59843397,.17423099,.58725399,.47222,504492,171380,132135,333112,263520,240000,333112,15609,,15609,4053,-8203,29889,,29889,125,-26206,57108,-7313,2700,-2042,658,2880,.096000001,12,423.34134,40.64077,10160.192,975.37848,-.35109106,.096356519,.0086457403,.18450893,1,.010928961,-.016259922,-.024625352,1,0,.7910853,.33970806,13.131308,-.23434947,1.6921899,.7910853,.33970806
2.39366078919e+16,افست,چافست,1388-12-29,1388,12,انتشار، چاپ و تکثیر,7,62.599998,8,16.08,1,.4077079,57.689999,55.52,43.84,32.16,.48963943,8.0314922,.18498801,0.6560989999999997,.186452,.65365702,.175345,.71079201,1,538536,435442,196849,103094,108550,50000,103094,190857,153340,37517,10438,29299,22303,5326,16977,340,80608,-1573,-78093,64619,-29145,35474,17000,1,340,1151.4885,1151.4885,5757.4424,5757.4424,.58022457,1.0013548,.16489805,.089071922,1,.15660986,.054404907,.28419694,0,0,1.0529226,.80856621,13.196609,.051569734,2.0833704,1.0529226,.80856621
6.43580618733e+16,فیبر ایران,چفیبر,1388-12-29,1388,12,محصولات چوبی,40,81.599998,6,19.110001,1,.42799553,72.68,63.759998,50.990002,38.220001,.19980392,12.156628,.22398201,0.5521019999999999,.225517,.54940498,.224457,.56436902,.33333001,92608,54972,48099,37636,111352.8,15600,37636,65354,47406,17948,327,9646,4881,1074,3807,244,,,,,,,3120,.8197,200,826.3623,677.34613,1289.1252,1056.66,.32345015,.81954294,.082899354,.047740001,1,.028019054,.10415947,.25629717,0,0,2.9586778,.59359884,11.436131,1.0847424,2.4978745,2.9586778,.59359884
4.93534475655e+16,فرآورده های نسوز آذر,کاذر,1388-12-29,1388,12,سایر محصولات کانی غیرفلزی,21,79.199997,8,20.5,1,.39317223,74.639999,72.639999,56.82,41,.51572871,13.523216,.240574,0.560621,.241833,.558878,.19597501,.689475,1,531629,253412,117021,278217,149000,100000,278217,380491,307657,72834,-6069,33242,26126,5368,20758,208,18774,-10900,29294,1310,8232,8391,11000,.53140002,110,701.05328,372.54037,7010.5327,3725.4038,.33090669,.52991617,.039537482,.028910013,1,.073825501,.062528566,.11948227,0,0,.53555316,.47667077,13.183702,-.62445515,2.604408,.53555316,.47667077
3.22577535606e+16,کاشی حافظ,کحافظ,1388-12-29,1388,12,کاشی و سرامیک,47,97.980003,10,39.220001,1,.82256711,89.110001,86.900002,82.669998,78.440002,.70844388,31.337486,.63170898,0.3103979999999998,.63974398,.30483401,.999915,.000051999999,1,415648,236384,92499,179264,255120,120000,179264,272880,194044,78836,1961,50792,50061,11264,38797,323,41178,-90611,76514,33482,1666,36839,26400,.68110001,220,1093.9141,745.08075,13126.969,8940.9697,.51976687,.68046498,.14726883,.096745819,1,.10348071,.12219955,.28333631,0,0,1.4231524,.568712,12.937594,.35287446,3.4448149,1.4231524,.568712
5.70860553307e+16,شیشه دارویی رازی,کرازی,1388-12-29,1388,12,سایر محصولات کانی غیرفلزی,21,83.080002,2,41.540001,1,1,83.080002,83.080002,83.080002,83.080002,0,34.511433,.69905603,0.300454,.71057099,.28942901,.99999899,0,1,136479,40292,41851,96187,129600,54000,96187,67764,36694,31070,-767,22255,23749,4500,19249,356,21912,-10259,-2037,2948,-749,2199,10800,.5618,200,1205.6761,677.34613,6510.6514,3657.6692,.48528421,.56106812,.11228129,.15937667,1,.083333336,.16306537,.23137222,0,0,1.3473754,.29522491,11.823926,.29815856,3.5412908,1.3473754,.29522491
2.27875033017e+16,معادن روی ایران,کروی,1388-12-29,1388,12,استخراج کانه های فلزی,4,78.440002,18,10.75,1,.37972447,45.689999,39.060001,30.280001,21.5,.44611093,5.4757719,.117009,0.5919390000000001,.117779,.58942997,.121091,.591712,.30289999,2139230,462005,197701,1677225,4214537.25,1097250,1677225,290946,,290946,,265661,268900,,268900,245,55438,-24794,37524,67808,4816,72624,27431.25,.102,25,829.74902,84.668266,91044.211,9290.2256,.10325659,.10201283,.01635514,.094282962,1,.0065087215,.12418534,.15839317,0,0,2.5128038,.21596789,14.575956,.92139918,1.7003332,2.5128038,.21596789
4614779520007780,سرامیک اردکان,کسرا,1388-12-29,1388,12,سایر محصولات کانی غیرفلزی,21,26.059999,10,5,1,.35360679,20.379999,19.139999,14.57,10,.38543531,.99787802,.051994,0.866349000000001,.052474,.86498898,.053275999,.86433601,.28571001,182464,119875,75753,62589,147815,42500,62589,117933,87133,30800,-1059,23789,17693,2602,15091,355,50474,216,-24251,7262,12197,19459,14875,.98589998,350,1202.2894,1185.3558,5109.73,5037.7622,.62528902,.98568684,.23766157,.12613094,1,.10063255,.1303764,.38008276,0,0,2.3616769,.65697891,12.114308,.85937196,-.0021242395,2.3616769,.65697891
2.05608871147e+16,پارس سرام,کسرام,1389-06-31,1388,6,سایر محصولات کانی غیرفلزی,21,71.059998,8,16.530001,1,.36922047,65.129997,61.299999,47.18,33.060001,.45619395,9.7677336,.18827499,0.6105030000000008,.18950599,.60814899,.15162601,.69425303,.33333001,188928,120957,36963,67971,74580,30000,67971,113539,103685,9854,1076,4076,651,,651,22,19732,-1544,569,3364,23,3387,90,.1364,3,74.50808,10.160192,223.52423,30.480577,.022080472,.13824885,.0013240941,.00079267914,1,.0012067579,.021574356,.05996675,0,0,1.0972327,.64022803,12.149121,.092791282,2.2790844,1.0972327,.64022803
2.91228549029e+16,کاشی سعدی,کسعدی,1388-12-29,1388,12,کاشی و سرامیک,47,98.279999,6,42.869999,1,.80265868,97.279999,96.279999,91.010002,85.739998,.68164426,37.332195,.73208803,0.242447,.74242401,.235415,.99999797,0,1,295711,208778,85904,86933,150409.5,98500,86933,157795,100980,56815,3884,47253,49182,,49182,499,24684,-15527,-12709,11446,-2077,9369,0,0,0,1689.9786,0,16646.289,0,0,0,0,0,0,0,.15979452,.54355651,0,0,1.7301773,.70602041,12.597137,.54822385,3.6198561,1.7301773,.70602041
8977369674477111,ذغالسنگ نگین,کطبس,1388-12-29,1388,12,استخراج زغال سنگ,1,52.419998,14,13.42,1,.67505032,36.200001,33.299999,30.07,26.84,.46922782,4.2012138,.15292101,0.7205850000000005,.15435,.71827799,.222161,.66434097,1,175301,101916,94888,73385,138780,30000,73385,56335,38834,17501,-253,11738,16851,,16851,562,9070,-6097,5849,1229,4540,5769,9600,.56940001,320,1903.3427,1083.7539,5710.0283,3251.2615,.81785655,.56969911,.13081692,.17040916,1,.06917423,.066959113,.15995094,0,0,1.8911222,.58137715,12.07426,.63717043,1.4353735,1.8911222,.58137715
6.76907083470e+16,تامین ماسه,کماسه,1388-12-29,1388,12,استخراج سایر معادن,2,34.5,6,13.65,1,.75289577,33.139999,31.780001,29.540001,27.299999,.56997102,3.8637941,.15625399,0.8084200000000009,.15792499,.80634302,.250631,.71851802,1,90890,40278,24630,50612,81963,31500,50612,61404,38980,22424,,16567,14697,3010,11687,371,10342,-2415,2038,960,351,1311,7717.5,.66039997,245,1256.4772,829.74902,3957.9028,2613.7095,.46583569,.66034913,.1524836,.12568399,1,.094158337,.18227528,.32733345,0,0,1.6194381,.44315106,11.417405,.48207921,1.3516496,1.6194381,.44315106
4.48348475693e+16,کنتورسازی ایران,آکنتور,1389-12-29,1389,12,ابزارپزشکی، اپتیکی و اندازه‌گیری,0,8.6599998,4,3.1600001,1.4107143,.57454544,8.6599998,8.6599998,7.4299998,5.4000001,.23094688,.20637,.032288998,0.9123660000000012,.032593001,.91142303,.032515001,.91210097,.5,733600,576582,146311,157018,1633170,105000,157018,291718,191189,100529,-25271,48351,15123,1972,13151,125,13243,-23778,98202,45397,-35097,10300,1155,.088,11,376.64215,33.144508,3954.7427,348.01736,.023887821,.087826021,.0073558446,.0039593033,1,.00070721359,.065909214,.30793285,0,0,10.401164,.7859624,13.505719,2.3419178,-1.5780846,10.401164,.7859624
